path,label,pca_result
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/88_100.jpg,Pineapple Mini,"-5.462091933361351,3.1079201108413517,1.9898419173219875,-3.424786813855762,-1.6382567643936974,1.7519262761619256,-3.4427355656177534,-1.8326633698329624,5.465344233756955,-5.213377898196999,-1.3486126232183453,5.354908644321928,0.3374832044102824,0.5061332868835019,-5.53556953747112,1.4402973927351124,1.344052382437254,-0.2771530069051071,3.7196319009970513,-0.6577557062082148,1.3097483775070309,0.5774622847308907,3.9302687319188383,0.8957817170197058,-4.135861384592555,1.8033843073268916,-3.470554993930853,-0.5850795052328106,-1.3346185628010747,-2.6937012027244407,0.535106340865509,0.4481886996658089,-2.2898845440941695,-0.9230752976812233,0.9264897813844367,0.10113999316315238,-1.277905187316429,2.010618727914944,-4.034270360651433,0.14542929337782126,-1.3439655149736498,-1.7798014945418612,-0.7570044559454152,-0.5437480449430606,-0.23191791721402719,-0.6578651884104789,-3.090511921957302,-1.5902187000533703,0.5385288605568054,-0.36307851130492025"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/215_100.jpg,Pineapple Mini,"-5.0695999597604064,4.162005443113633,1.32153337875797,-2.917424866202244,-2.0711078012452817,1.613745728258658,-3.5470967271937393,-1.2200313488232368,5.339218796384255,-5.341089605131231,-2.75480263479604,6.017041776375781,0.3242736668780165,0.7625158145718819,-5.864598368671061,1.6988094735782027,1.8391937191087675,-0.5571589261866259,3.5369102430133044,-1.2528789456103373,2.2868025665905036,0.6754071401294949,4.0986088012001245,1.5530737883969528,-3.8637213646469406,2.760053070417521,-1.792609322929798,0.48178257392578805,-1.603441050255001,-2.515509862490116,0.4189209767176996,-0.39299806669992865,-1.4253765252488777,-0.42535430552129705,0.19626331228393093,-0.19656547464717825,-1.8885112341782702,2.0795038964296135,-5.170804851826559,0.14773601762433625,-1.3650562504074493,-2.1418170381161605,-0.7570302280591873,0.42415394080685925,-0.28786916504514104,-0.8099150234976462,-2.761990781514005,-2.38665274220582,1.3029069916865266,-0.6384104763632127"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/319_100.jpg,Pineapple Mini,"-4.630753221646564,4.468227395611088,2.2222492497172697,-4.204444231292684,-2.624788283825195,1.454783501366035,-4.453436662438146,-1.9035696188717186,5.514979930042365,-6.034326389884859,-1.4442097074949367,5.974403310462821,0.0037477913757660965,1.5178387109336597,-6.3989185754292155,2.747686369218152,1.9645785445879294,-0.6344007873834397,3.495508178325427,-0.3969480210303119,2.112215349492537,0.6347674654773537,3.901612324217157,0.6297159503606992,-4.751736953673269,2.1037742871886858,-3.391960004672335,-0.36642116396452534,-0.49548207372778313,-2.6676420072324203,1.2705342709827647,1.1299105000728669,-2.4185100685171625,-0.15344318684701538,-0.03830986423889724,0.09675881329662289,-0.8028136866583807,1.3173186321959667,-4.134741646339131,-0.20138397077328798,-0.7814515515229982,-2.3574201470704166,-1.2881222098318557,-0.2608585125652108,-0.9987284348965356,-1.262216715777888,-2.5208470263980813,-2.389739555822641,1.0008570084968254,-0.10998235996341965"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/78_100.jpg,Pineapple Mini,"-4.771084602679723,3.631768354239369,2.1921736513275403,-3.3618295596262153,-2.1725208910561014,1.973436366941982,-3.2911048388509934,-2.220895311601673,5.624041036868062,-5.426265972631807,-2.1198688132100822,5.639331638383316,-0.1704324915431865,0.8648916795642144,-4.801011481208299,1.4017730118010325,1.0460155069574986,-0.3381203505587056,2.953950068491529,0.1600929038582813,1.9929399524026257,0.7824000327634038,3.689974292143605,1.1061366119134217,-3.0188684082875703,1.3169836568775009,-2.280532463863882,0.26161040922112794,-0.2819292350805787,-2.318101369334812,0.48531653199206515,1.2333420057771123,-2.1810892700236844,-0.619341454133224,-0.3196918139523788,-0.23922858000986524,-1.248256744591744,1.0037018298170086,-4.026028198688828,0.39578429073977034,-0.4187565248271103,-1.7447082608536957,-0.8547830219076746,-0.350412776121312,-1.1739589587677561,-0.9277894267301043,-2.473744396787565,-2.172787918470524,0.64123353340083,-0.08139825546728291"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/148_100.jpg,Raspberry,"0.62515562106825,5.485798541113791,2.6868560374219,-9.310491609572027,-2.7516807420236282,1.7175340027316863,-1.2638315018841508,2.0640952924518574,6.638661057029496,-6.416554446042424,9.270709823180313,-2.3082552853750515,-3.812856840970688,-0.9195551425687376,-3.3723138257296963,-0.8126469654649499,6.452879242290669,4.013018101974235,0.8246389868664812,-1.6018396039223477,0.6139336725074293,0.5487432398825008,4.301228925706995,0.03936977349998891,-5.249891586328763,0.19220742398805823,2.1496503037852994,0.6486247902451981,3.1556716317400464,1.2727888854506129,-1.9613710042761172,2.2479343854142817,0.8186779299211514,0.4143971548864869,-1.8378220442447895,0.6922663949222077,-0.26861013352961133,2.1269865521195745,-2.0767585601860916,-1.0758871858283405,-0.5924280451597674,0.8546627813084106,-1.581062019897842,0.3444932518018185,1.3514671889630119,-2.2258775257740715,-1.467146932992668,0.2859939032268826,0.7719950169261298,-1.1589323181812596"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/233_100.jpg,Pineapple Mini,"-4.138043500307716,3.1002695007016277,1.232441536818654,-4.292082832099206,-2.269173030518947,1.3871056274204168,-3.3714152379669806,-0.7240070106211255,6.373999209347674,-5.7788416800350495,-0.4940576682881168,4.618845704311662,0.4625177194352798,0.16060120044608955,-6.3926052240310485,2.1699762068184745,1.927728660068882,0.12343356240610083,3.6462128747131732,-1.2946450433557917,2.3438453510733637,1.2270925824795051,4.081353037558889,0.7012190037201906,-4.315290132499256,2.519094944929151,-2.0162764894652963,1.339455533498264,-0.9841378013721722,-1.9409345613414029,0.6928072728522263,0.054375629209987855,-1.5455185439713162,0.5076194339016935,0.41964303195869473,-0.146099161919941,-0.5503715989363791,1.3407948770134508,-3.78035394737002,-0.1685807397819616,-0.7321865298954462,-2.510328589894666,-1.5369373633694265,0.6236359097933338,-0.8456239694146812,-1.1157110036846511,-2.5565456542650775,-1.9418989085061056,2.0548434178202997,0.05846584218167621"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/89_100.jpg,Pineapple Mini,"-5.543986920178784,3.7581255643310794,2.2665057202110956,-3.940973038722212,-1.3145447052468344,1.6738270534115067,-3.5541049423758353,-1.6020342038488935,6.4657130463982835,-5.391183916293434,-2.009604536969379,6.148974074025345,0.2259185210405286,0.5819666231171489,-6.501768986132339,1.4690670927766443,1.7194463233779091,-1.084533827200354,4.22894973720918,-0.3455937568475776,1.7330484166226061,1.0754633095837414,4.438361830910148,2.0366049915615516,-4.455534559774818,2.575906397292085,-3.7946742315901756,0.3818555380049696,-1.4665989084839197,-3.0724733479351247,-0.0817995658616858,0.4311595644643027,-2.354848242439292,-0.4331112338949295,0.870010692561331,0.03747874219880184,-1.6204983093198126,2.0598871965177743,-4.5943200758547444,-0.047547546915817876,-1.1157396672469395,-1.6575652714115492,-1.052755542964376,0.046548949459921725,-0.5257829441309921,-0.8203487930079614,-2.6469848483508973,-2.385195927300494,0.9188223955059658,-0.46058702642495175"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/302_100.jpg,Raspberry,"-0.8224496165229286,5.713669593998557,2.791418439804968,-8.774472453699346,-2.944727600685753,1.3657155869031532,-0.6437115777723244,3.5689145555441835,6.065379465768961,-4.38716666704218,9.004788530915532,-1.2821916789409684,-3.0928518135700385,-0.6925834626702788,-3.433956781571972,0.20757544544221224,6.9487400954209715,3.256338061871393,1.0455205692071068,-1.7420366187085885,0.855801121975122,2.275429994627464,4.285692826857795,-1.3230496053183884,-5.346393161376045,0.971048521607823,0.9265744479996199,0.7996546737610983,2.777733296342638,2.8540582865525796,-1.6767527314023762,1.3352381089060206,0.6987405827105299,0.7552208005465806,-1.5912362038431078,1.6027576814066158,-1.0995648815734276,1.8964154247395797,-0.769913311169166,-1.349177347249876,-0.442398311713052,1.293694059800913,-0.9611666565266805,0.45630560839680645,1.878524619426037,-2.887359986202463,-0.44152154785545356,0.8522975621275013,1.313581249321939,-2.5440333397658446"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/6_100.jpg,Pineapple Mini,"-5.396847367969071,4.801539896615499,2.4851557758060108,-4.510646962982286,-1.0205447011417008,1.862415622494414,-4.660312304441691,-1.1161341074977205,6.236030626731754,-6.388997235011797,-1.4799930630726486,6.724709151878435,-0.207215205651062,2.1881316070222447,-6.502100256986225,2.299329469096643,2.6330337691900767,0.6399317335409336,4.063866667211483,-1.7963386229221863,2.495914888168892,0.9074053130045475,4.780027489776376,1.6631168888836743,-3.6768537001311654,2.8990214435747683,-3.3557704446682015,0.8236181274624088,-0.9742434283679321,-2.3708370883659353,-0.8295634471830078,1.2556336323730521,-2.0422276655893326,0.01353482895619396,0.3176771850790256,0.07686910212196643,-0.7925987520938818,2.447706515257275,-4.196912097156999,-0.4547516872300882,-1.1477214892807264,-2.8060892355298193,-0.893587619001598,0.17524153216359542,-0.17803713445539618,-1.3151519854959728,-3.076673338548844,-2.9613005779829833,0.9645381140134176,-0.6182238824277491"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/96_100.jpg,Pineapple Mini,"-5.257375845787733,4.222559033166487,2.330241930299112,-3.742548647649795,-1.7863469393812086,1.7454187979412457,-3.4278798441547775,-2.286051580853263,5.977942689809571,-5.3917784769372705,-1.5292047892389538,5.206406612489992,0.9252599921734734,0.7326035238452827,-6.452660751804762,1.500958363891505,1.7067459341675189,-0.7561038663659819,4.7771483232838685,-0.39797281389303296,1.7112690539369224,0.6297959793114565,4.058728380195285,1.5055779553270559,-4.452599749520474,2.6993600171750582,-2.9493303985686614,0.4262486436223181,-1.3464852591179728,-3.297526795655566,0.120799249951267,0.5130083923390555,-2.3083608535380007,-0.03769199785995792,1.0597358395701475,-0.22204103592626973,-1.4285250450693756,2.299806336382548,-4.374953805081534,-0.5029449524858185,-0.8726472758134236,-1.9307503826724501,-1.3445516471990497,0.13130699264442092,-0.23311189816622266,-0.8045704845605401,-2.293052795708021,-2.0268460110092903,0.5852481707221866,-0.16216652572573897"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/68_100.jpg,Raspberry,"0.7388168919388036,6.954887023695258,3.345121262823001,-9.64225764528978,-2.8584023965417438,0.8011518442653018,-0.8308819410104741,3.911723241079975,8.128086353838905,-5.370281472597667,8.617966548548827,-0.861016706364265,-3.3593520503025522,-0.36433085381133484,-4.2231163480389435,0.4654838377475458,6.391054971939889,2.864584924971379,1.3110024755237988,-2.2584186957245382,0.8167427490314786,3.485198826281966,4.567679886974638,-0.6486098492927966,-6.05433178551218,1.4858185155201744,1.496917994807085,1.094179290332336,3.9013930273587625,2.342995343849291,-0.5919710810851802,1.0791014585199603,0.9876353075435954,1.5283625476529021,-1.0081022757100384,2.0055828242317073,-1.7631406917130652,1.8356704834356026,-2.4535753374236453,-1.007414016084427,-0.3978266068104649,0.17487613553482861,-0.588866467516368,0.8189382064256946,2.2947196009809407,-2.658453316367712,-0.4064849752365507,1.1755381051771867,1.1721577350723933,-1.286126431305641"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/9_100.jpg,Raspberry,"-0.12772308290202303,6.903290655222235,2.27518519579448,-9.400334234592743,-2.65061756570052,1.3447746370531777,-1.6646142268280197,2.6056509912884143,7.055728746886652,-6.211672161164202,7.9070052834589175,-0.7872064789052542,-3.1248564613452516,-1.1057429134549113,-4.067586054882764,0.7699413622899088,6.216521304891018,2.508911300777343,0.8162446508490416,-2.4449332686855683,1.3971190614890132,1.6703430950234717,4.516784468271191,-0.6381128174512992,-5.305803722382789,1.5262693357173347,1.1733425243683824,0.42887877986740214,3.8458228350698485,3.2273955653197053,-1.5010533373875294,0.9939225719622212,0.7930872621996671,0.9682305924980543,-1.0159118415780268,1.555894682110658,-1.0459022488691778,1.4850588152798367,-1.8094007551241957,-1.3381808099769017,-0.7220594103252702,0.5669529470233393,-1.6639753903727663,0.8209617423903366,1.0488755390486724,-2.661741607611747,-0.9270872168748456,0.6016956472034657,1.4233525484441223,-1.484999553292096"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/150_100.jpg,Pineapple Mini,"-5.4694026052646745,3.62651039085541,2.352076753588391,-2.9271519250471605,-1.8178728206481547,1.2902820891010458,-3.3859855941356582,-2.6870155900575927,4.8422291784002045,-5.938241206545355,-2.3445961682673406,5.949341995683084,-0.24040473772604878,1.261887346147777,-6.181663753893774,2.1626814496688382,1.2477479991838993,-0.8356097841074566,2.7710707957375127,-1.2813606863312368,1.2815856544787385,0.016189889821898427,3.860657507069882,1.0460817826771938,-4.359828683712109,2.845306506369044,-2.2934702099497666,-0.6717622498551672,-1.208944794287963,-2.7785931047123418,-0.03368600502611895,0.026970137207207256,-2.652968414278153,-0.410102631325637,0.15085624728279753,0.027059375606363883,-1.7735309633255498,1.8618252309936747,-4.38755282900299,-0.49960541673662723,-1.5073378747350235,-2.117848960880843,-1.9020029794283804,-0.1967424594686885,-0.6729326319727466,-0.44097566566974034,-2.9828737692805936,-1.809580271577651,0.8479610072834841,0.09348424679650179"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/107_100.jpg,Pineapple Mini,"-5.6406199201483735,3.7014253061577764,2.969880478632497,-3.793242224535607,-1.3080796809640172,2.108083011927638,-3.127960034171649,-2.9634235525220216,6.732417803657828,-5.979698840717877,-1.124155728933332,5.842254957314653,0.5866957595976398,0.7515592650986171,-5.827413250609143,0.5066640587706424,2.4837642258863886,-0.12566496175900815,4.113850124333079,-1.5204671297528596,1.9636398771208114,0.5366474249000494,4.121094184145034,2.594245099779123,-4.445108335616769,2.029348326763307,-2.781451125709722,0.709106791374391,-1.6053684398810046,-3.1617759343606684,-0.7156558564295477,0.9597102158290626,-2.0191789923887398,-0.46423825434874916,1.113016228343301,0.025849618081706428,-1.3093788288543555,2.609262633843978,-3.541926076703429,-0.18421495638437813,-1.6399383521720563,-2.1100414692349667,-1.5279887498736566,0.6491782158633723,-0.22044411685997636,-0.9731198712580218,-2.1988677238086916,-2.272462436642684,0.7465295376919416,-0.08742542176749268"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/85_100.jpg,Pineapple Mini,"-5.289852815938703,3.4487325690301605,2.595325178688176,-4.103313140685717,-1.0598960806382458,1.9277329472931002,-4.163461142154703,-1.3056696814913462,6.550569458864587,-6.1521014910234655,-1.6527086582287138,5.217620491030795,0.33182737931767387,0.40159611638762244,-5.4882047261621825,1.4067660655443472,1.8246575811134524,-0.0523211675996918,4.6898084677708995,-0.7162469726726145,2.6339502186117008,0.9797587217791174,3.89816849644604,1.5270743950137242,-3.0411820804639906,2.3211517838465845,-3.2094602402756465,0.02655442866538128,-1.1241642973127102,-2.7379123431338677,-1.2839459683480894,0.9007504744230669,-1.9919817254245864,-0.9386936051278357,0.8270679553831567,0.9105186987447681,-1.3467142977888429,1.8111363117532795,-4.577203442940855,0.06611394532690483,-1.652163923319753,-1.6368333206650623,-0.06367419620182932,-0.5820374760125685,-0.20479881478051323,-0.5608033309332197,-2.3675666078337625,-2.0323073319454767,0.5600977043965712,-0.46010168354752357"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/87_100.jpg,Pineapple Mini,"-6.553010104456002,4.340360971633959,2.2210295872161714,-4.499896295549388,-0.9286502366618079,2.113813848404651,-4.938755261679967,-2.5203781725259695,8.053619025418575,-6.34597697791715,-0.9688241894102172,4.8307422259639665,0.3995812582388919,0.30616041968366375,-5.8748247975137735,1.9481772369661485,1.2317711697504894,0.24318984237957633,5.308165671694998,-0.04535591384726067,2.152112583578686,0.2208601687575604,5.549899105159225,1.6556930262332807,-4.016002541785969,2.67053397828312,-4.3373940799742146,-0.48025500144088773,-1.630544235742022,-2.470489489528472,0.14894162259452667,1.389581942981839,-2.3109764191177242,-1.1341670171494138,1.4234883813844355,0.048559419715608135,-1.076246289166974,2.3343505416785644,-4.180653465363012,-0.08992217384603893,-1.0498802814951227,-1.3987582441903326,-0.31238836253762203,-1.0686320501728086,-0.04042099778383062,-0.8696530685619667,-2.9020449018949446,-1.9023834260288344,0.8672632675876839,-0.407887179699575"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/288_100.jpg,Pineapple Mini,"-4.2942130361108815,3.082354296516573,1.2944201127849733,-4.501425878340959,-2.7034652666091503,2.409657133286218,-3.282414706103948,-1.0972972359941804,5.927168738621885,-5.4815873697297635,-0.6415685899085191,5.121322177444556,-0.17167258907666427,0.3702564223442305,-5.816469101511313,1.8751555236306783,1.1600017924219512,-0.20199094579287602,3.3014705122334647,-1.0701278065402062,1.8344125733908234,1.4294209790026406,4.019056033719248,0.335469724165028,-4.852001371156958,1.917354872875029,-3.518628109098104,0.19339174217065522,-0.8660861022179318,-1.987460000335811,0.52202152021839,0.19096182240690082,-2.6249260325413455,-0.16950753733035342,0.6695202653256858,0.08885725436309762,-0.14101087685129654,1.1766331892099304,-4.279453764508058,0.5967527515308548,-0.7721049903002074,-2.3273908345166863,-1.312253243409862,0.09907906024752565,-0.4911686052877365,-0.2870014111106744,-2.380554848828912,-1.9622863463936173,1.139264921147477,0.40323330879960007"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/17_100.jpg,Pineapple Mini,"-4.91046849317787,4.0645153455729295,2.605361325947167,-3.685396093056546,-2.7444103535944038,1.1387051992746893,-4.70193016382858,-1.1891013239217387,5.695983993798221,-5.907869563335514,-1.649815147207661,5.6731934917919435,0.05343623304025762,1.359842418506903,-5.97482708921342,2.2803047942001218,2.151406103521939,-0.006455767887550454,3.187231419313773,-1.1863302912600577,2.1497439187571974,0.5451291234375885,4.388682591565014,1.5265312873545227,-3.897961240728421,2.2526612327765205,-3.819919714089585,-0.24659541826325498,-1.2847685095345647,-2.172652931580201,0.8579921753522927,0.6899115753488205,-1.8008819865760042,-0.2055112143975496,-0.04889443380591118,0.23536380444709495,-0.9759181409639849,1.3339890878508935,-4.288523637001624,-0.3792697407051751,-0.9414993319632813,-1.7455359512677986,-1.0069002345783145,-1.102794724592799,-0.5681506675587126,-1.578074665535619,-2.8930589264203284,-2.4472477690863013,1.1528665980118016,0.1519647668873164"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/227_100.jpg,Pineapple Mini,"-4.15139146603277,3.485006208501068,0.4559422115693382,-4.070783770374346,-2.7335158848240675,1.9508929793746137,-3.685802370527655,-0.8772641056256574,6.914281678556342,-5.680223003891872,-0.827873265253754,4.9436787071591635,0.2922431828522083,0.09196671219239573,-6.001505468083436,2.159023963155395,2.1320251994378605,0.4278377721031084,3.5638530487351305,-0.6378393903192974,1.8342968235640762,0.967719827487373,4.248124812375281,0.4926818689198267,-3.857126203888361,2.246383132233462,-2.3755930133151457,1.132418903691829,-1.0134404354745803,-2.212592978659957,1.1311573696623831,-0.21270046528089828,-1.397981797325247,-0.10232624575641758,-0.613033440275926,-0.056348452150383935,-0.33447334594229117,1.3218093764635297,-3.7676949530534243,0.08019711510862017,-0.7589675878868412,-2.5110424555521185,-1.4736796144433677,-0.328649638154018,-0.5951679958467788,-1.2419711051555788,-2.2859672551448726,-2.131348058839912,1.5804736436782185,0.012146060277271381"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/228_100.jpg,Pineapple Mini,"-4.422567962434496,4.1630419466672075,0.7757687190958107,-3.554948878668155,-1.716578504381113,2.125579634102295,-3.8358791255442695,-0.8891042848325549,6.690543608473915,-5.788960237132427,-1.592270660414382,4.947834298125738,0.23400265903759077,0.2063248300035602,-6.355694023118272,2.027079478603092,2.382301865878624,0.030470160363168335,3.7578309600829116,-1.1575106027345914,2.3846230523676186,1.5063503717238425,4.381620269405121,0.4772373780429459,-3.6515109376761443,3.323306988522654,-1.4087747013174978,0.9270530562849305,-0.9838803963675846,-1.8225539794080632,1.2986479803938467,-0.41724703168985666,-1.3307942880541246,0.5483471265523137,0.1186103422431674,-0.2856489713163495,-1.043205611509927,1.326311748680685,-4.418110844242623,0.3899588937262495,-0.8425682462078716,-2.6877190684570174,-1.0255398470666797,0.3520735024833536,-0.9206982382880385,-0.8791432799343734,-2.1352436470874223,-1.793907458204993,2.065893907919708,-0.17971865554424601"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/289_100.jpg,Pineapple Mini,"-5.155646771775135,3.3745938938623907,1.131571410584122,-4.10322426365099,-2.7275663345760406,2.0424754984147993,-3.753526582992628,-1.888769405195988,5.3726958245420295,-5.657727922781989,-0.5738310866846127,5.389948534768168,-0.5842247877257671,0.5441214608011182,-5.6708918128574615,2.0570284289300558,0.7679015743917881,-0.20956523917811548,3.0246787084570204,-1.4459937074670772,1.561760392595248,1.2774029858002844,4.279674983616683,0.3072457006120409,-4.838456423994984,1.3197908819650188,-2.537076055318986,-0.7035214853942361,-0.9373476262370642,-2.2766795638651294,0.8390611215098813,0.05360805915003197,-2.8590866654216684,-0.11747103358490929,-0.003422488151472514,-0.16629316941657982,-0.48845066129257303,1.2016923437669997,-4.18644175122906,0.02173598950037807,-1.0846493097119627,-1.8425038730255463,-0.9848777746652484,0.012138494066112088,-0.2788703138092636,-0.7309291792429264,-2.9479646859679507,-1.5018992320021232,0.5169974521206219,0.24668062540752653"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/307_100.jpg,Raspberry,"-0.6497473031437714,5.2778973303977885,2.3463061791638262,-8.785060714398712,-2.359260857747973,1.6068942642164767,-0.7160234581175132,3.0590670626647043,5.50236636729276,-5.185567373625029,8.59801709270766,-1.333349958233465,-4.238234721974202,-1.0962269589484337,-2.6202974170177056,-0.054076012937022834,6.339763507792566,3.1556041570909623,0.8960794610875673,-2.598097905782603,0.39587232660834276,2.000307763094931,4.103030217085652,-0.8995333621280303,-4.563776967493817,1.1500892536391387,0.6853534163964573,1.2083996843418165,2.7495490700459624,3.0266834591029936,-1.9097399639547945,1.7425051825354045,0.5934101413866323,0.3843574272046706,-1.6350992012405894,1.608202930626445,-1.261333973567981,1.9430977220479682,-0.613685174204848,-0.7357573213188526,-0.3477557899648251,1.038041565125952,-1.0046942803642,0.5125225642508519,1.2284965121835172,-3.014548239491599,-0.4918334334991244,0.8643299085335895,0.7587232261143262,-1.8393296282939535"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/r_137_100.jpg,Pineapple Mini,"-5.850397662332322,6.170542417192348,1.299162731611155,-3.5113030581447444,-2.484234743138177,2.4514980561842257,-6.368095811750377,-1.4762920777038215,6.0751563435829095,-6.498107304303975,-1.1744065261190162,4.578024512470809,-0.3963049910903044,1.8138555657441224,-5.5661276361680265,2.6864703818577764,3.262648008504025,1.086495389478937,3.2511650406883663,-1.3783864686336245,3.6368498388959933,0.33776934592331503,7.011791644442661,0.04529194531226947,-2.652642080874002,2.092423456195093,-2.9826036467770476,0.7359944389234726,-1.4516329544593878,-1.522504631527171,2.2387397523408445,2.306041828450537,-1.5860514752012862,-0.06961704596131126,-1.0671660353042944,-0.4613489548401649,-0.4336673436782768,2.1966021140250276,-4.51793717260449,0.14563770325913958,-1.0776017965545746,-1.7559562132338644,-1.4891976765522232,-0.8432351475987125,-0.0480367860764485,-1.0465054589167793,-2.7449465339324055,-1.3665328667979129,0.8396978109790332,0.6302364786633484"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/230_100.jpg,Pineapple Mini,"-4.787539116331325,4.235108792222045,0.8517408147349718,-3.6160099806971946,-2.1916946707042584,1.5406146051395555,-3.156356067376739,-0.6263894330629225,6.02384899628656,-5.516764304738884,-1.419406584205004,4.58186439490228,-0.09173667639576039,-0.02545199422862643,-6.58777993583029,1.4469544872396343,1.703024601720367,-0.09002097212422816,2.641598789293314,-1.7198829932519382,2.270446050185032,1.9594737889930547,4.048682098989728,0.7212669662170498,-3.7882415642471705,2.888164033952192,-1.0822288895380732,1.5848768514322233,-0.966860352813622,-0.9525843650796528,0.8546277004487517,-0.5658820161985706,-1.5219432419664847,0.6680237126702698,-0.02245180349555669,-0.14330992254492958,-0.9371898156464871,1.6327828492301282,-4.321268926163632,-0.22719349903275235,-0.59887937808867,-2.535491153805201,-1.078370130740501,0.6696377923893195,-0.6114684007619169,-0.8788036570591641,-2.619855329421513,-1.4594941683318992,2.3936705320585037,-0.5026065547086739"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/231_100.jpg,Pineapple Mini,"-5.452465030174665,4.584643748461486,0.4150641349887975,-4.080253382501503,-1.7848811053298483,1.427769635904179,-4.167761574125728,-0.8144181178405917,6.416079786531805,-5.9534727811989026,-1.3618831626180434,4.744388925009264,0.019336582575013337,-0.0243169185976461,-6.734491722465403,2.057147026114723,2.2252965581829995,0.0762428512069298,3.258185050211397,-1.5601895696791488,2.773892571194866,1.8945155290773452,4.3581222935873685,0.9073600296809571,-3.3462304958900364,3.2771243172828166,-1.219365795002643,1.685521678020429,-1.4251908500258756,-1.1495940587411042,0.6707661076571653,-0.006430567856815344,-1.856211327428479,0.9676557841697775,0.08280637072332174,-0.4246560346569125,-0.8398935502103516,1.4090831960391037,-4.441374582024678,-0.6372272997755881,-0.5844543158896591,-2.5503098430703277,-0.7212410433429957,0.5299311212657023,-0.5800339465981582,-0.9997293815558467,-2.31284020631618,-1.6293345973939584,1.988042489826105,-0.6076221815285655"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Raspberry/310_100.jpg,Raspberry,"-0.9084398278795739,4.982740514573155,2.569016521102092,-8.201492856013955,-3.0209009436820002,1.7273272258154315,-0.2897480227211793,3.081802945162933,5.694076977547248,-5.299322056548154,8.505265828942715,-1.110482836520518,-3.560271911858744,-1.081736958821788,-2.8452903364095685,-0.2808660422292315,6.297265239601717,3.105194829600186,0.4081248262666581,-2.295829605367936,0.5748651889988033,2.033186743705909,4.184353778862059,-0.6215680065104009,-5.126837962274699,0.6812539826553655,0.8226372108005275,1.0194573759074725,2.7241969357363636,2.86714432425349,-1.146757656317007,1.3211725319320116,0.7843301907674536,0.27694295256217466,-1.850485208003627,1.687180779641802,-1.0919410681614528,1.7228421852085172,-1.113290198827467,-1.4442777399340767,-0.3679972240429005,0.9504575288728005,-1.4444560269203568,0.2540394007048724,1.403990743465256,-3.0842637034914664,-0.569938962913476,1.0908883442773465,1.0655712780099933,-1.9449844587952305"
s3://oc-p11-fruits-david-scanu/data/raw/Training/Pineapple Mini/113_100.jpg,Pineapple Mini,"-4.618427177665206,3.4081122475311902,2.4490799676952824,-2.953341917204265,-2.140685459033416,1.766000413868831,-2.809190391102446,-1.8975523702120254,5.440703612530011,-5.16922443271497,-2.311941080087039,5.439731403500907,0.4361425017201558,0.3233666560690122,-5.605364209220813,0.9747055577765766,1.7797139336798715,-1.1978712831500324,3.3407115195285075,-1.3747852809550205,1.9719662056714184,1.248283188911405,3.2477030641416027,1.7119939091255951,-3.828957746919552,2.8397097492098604,-2.4749511582560073,0.8483865472968308,-1.390742158212773,-2.5158992564192233,-0.14703966316611733,0.020250680865149317,-2.0792329757991808,-0.6731088045888071,1.3526484376680665,-0.13481789800573585,-1.793009125958233,1.5076684784089565,-4.762656635745685,-0.19104779304825684,-0.9891194597334575,-1.9945908571903324,-0.8983313882757389,-0.24518118425963745,-0.8862023821863605,-0.9047145647443581,-2.6986172175761807,-2.1233297227569783,1.0412442653148828,-0.4795186582897892"
